danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorus_hit,sections,target
0.549,0.791,10,-3.535,1,0.133,0.0104,0,0.444,0.293,150.094,227293,4,33.68906,9,1
0.715,0.919,4,-4.439,0,0.0447,0.716,0.949,0.0849,0.4,118.016,278500,4,43.98409,11,0
0.835,0.626,1,-5.833,1,0.125,0.0589,6.00E-05,0.396,0.35,91.03,217925,4,39.95982,10,1
0.378,0.638,10,-5.576,1,0.075,0.02,7.66E-05,0.0849,0.735,184.086,250627,4,50.22091,12,1
0.338,0.0775,9,-18.067,0,0.0338,0.343,3.67E-05,0.212,0.155,100.648,218507,4,29.20199,12,1
0.757,0.711,1,-4.643,0,0.0349,0.36,0,0.121,0.817,139.962,206933,4,29.21536,11,1
0.23,0.992,2,-3.692,1,0.234,0.00596,2.71E-05,0.505,0.0938,160.011,185088,4,25.77344,8,0
0.343,0.941,2,-6.689,1,0.09,2.97E-06,0.127,0.198,0.208,179.958,219320,4,17.67388,9,0
0.662,0.349,5,-14.022,0,0.214,0.637,0.00213,0.124,0.234,141.951,139691,4,53.65046,6,0
0.714,0.702,8,-4.544,1,0.264,0.15,0,0.0993,0.74,126.511,270316,5,36.35149,13,0
0.162,0.888,0,-7.196,1,0.0683,5.16E-06,0.0901,0.181,0.0753,179.52,323000,4,44.04672,15,0
0.124,0.935,10,-7.686,1,0.072,0.00102,0.00123,0.776,0.401,182.364,188372,4,18.25149,11,0
0.668,0.965,7,-2.293,1,0.091,0.0579,0.000867,0.0566,0.722,128.012,190346,4,31.46587,12,0
0.768,0.687,6,-5.454,0,0.113,0.123,0,0.113,0.294,140.064,281987,4,57.0479,14,1
0.617,0.876,7,-4.165,1,0.136,0.163,0,0.807,0.226,154.931,158845,4,32.54939,10,0
0.63,0.694,11,-6.257,0,0.0253,0.00281,0,0.0719,0.216,97.005,195519,4,44.56937,7,1
0.42,0.787,8,-4.467,1,0.294,0.0104,0,0.198,0.38,97.967,178808,4,19.09272,10,1
0.615,0.969,1,-5.726,1,0.0513,0.00053,0.799,0.187,0.384,139.001,420853,4,43.75432,13,0
0.7,0.598,2,-7.783,1,0.114,0.0369,0,0.111,0.594,160.041,228453,4,31.79075,10,1
0.463,0.987,10,-2.624,0,0.295,0.00286,0.701,0.26,0.0729,175.059,216686,4,39.46082,12,0
0.687,0.792,5,-2.749,1,0.0452,0.191,0,0.167,0.671,100.015,214290,4,29.3149,9,1
0.655,0.819,0,-4.852,1,0.0316,0.000176,0.00374,0.104,0.766,117.956,192790,5,42.85438,11,1
0.642,0.87,7,-4.096,1,0.11,0.00205,0,0.129,0.73,119.987,172293,4,61.65655,4,1
0.936,0.702,10,-5.305,1,0.0615,0.0473,0,0.0838,0.704,97.524,207040,4,97.61827,7,1
0.934,0.798,0,-5.665,1,0.0849,0.266,4.54E-05,0.0962,0.895,120.162,201933,4,21.04805,9,1
0.392,0.607,3,-7.79,1,0.0318,0.122,0,0.11,0.175,160.103,337954,4,47.64082,9,0
0.435,0.837,3,-8.126,1,0.449,0.00676,0,0.117,0.778,124.913,216893,4,32.5224,13,1
0.638,0.831,5,-3.944,1,0.182,0.0281,3.06E-06,0.277,0.685,175.038,223053,4,42.68796,10,1
0.554,0.421,0,-14.428,1,0.0464,0.707,0.892,0.0896,0.618,107.084,100427,3,52.44681,5,0
0.599,0.448,8,-6.312,1,0.0232,0.163,0,0.106,0.168,95.05,263400,3,38.91054,12,1
0.682,0.889,0,-4.166,1,0.0804,0.00564,0,0.36,0.827,138.021,192440,4,28.03629,12,1
0.61,0.683,2,-3.879,0,0.0253,0.00382,1.79E-06,0.125,0.466,108.003,241693,4,21.93022,14,1
0.532,0.887,0,-3.757,1,0.0335,0.0778,0.000214,0.294,0.795,122.511,249293,4,45.97189,11,1
0.741,0.645,11,-5.116,0,0.0963,0.192,0,0.163,0.488,149.07,231964,4,52.37253,11,1
0.596,0.738,8,-3.109,1,0.0411,0.109,0,0.0947,0.461,127.961,217347,4,32.17035,13,1
0.646,0.992,11,-4.176,0,0.0613,0.0552,2.34E-06,0.102,0.688,135.032,216667,4,28.35414,9,0
0.609,0.788,4,-7.855,1,0.0416,0.645,3.72E-05,0.174,0.54,108.053,184947,4,110.41883,5,1
0.671,0.939,8,-3.206,1,0.161,0.192,0,0.298,0.529,129.023,252307,4,30.37448,15,1
0.466,0.702,0,-4.308,1,0.032,0.0983,1.29E-05,0.242,0.47,150.309,191573,4,32.61033,10,1
0.419,0.669,7,-7.738,0,0.29,0.0117,0,0.166,0.477,85.661,237800,4,57.64161,8,1
0.605,0.822,0,-4.833,1,0.0438,0.00671,0.134,0.147,0.288,167.997,187147,4,47.3906,10,1
0.799,0.794,6,-5.834,1,0.0628,0.13,8.23E-05,0.221,0.524,106.031,227813,4,45.0568,12,1
0.233,0.11,5,-15.423,0,0.0346,0.783,0.9,0.121,0.0377,72.433,240096,4,37.88359,7,0
0.761,0.856,0,-3.65,0,0.0731,0.02,0,0.149,0.967,106.009,185200,4,28.52338,7,1
0.568,0.564,9,-10.752,1,0.0275,0.0394,0,0.146,0.687,95.025,235000,4,24.22437,11,0
0.646,0.446,6,-5.666,0,0.0325,0.593,2.32E-06,0.0572,0.311,136.068,230034,4,29.30986,9,0
0.7,0.738,1,-4.398,1,0.0324,0.0381,0.00527,0.22,0.796,144.035,210267,4,40.82345,8,0
0.688,0.702,7,-4.792,0,0.0499,0.0215,0,0.128,0.74,94.006,192191,4,40.52926,10,1
0.426,0.917,0,-2.968,1,0.103,0.119,0,0.153,0.506,175.716,179707,4,28.69814,11,1
0.476,0.952,4,-3.783,1,0.041,0.0981,2.91E-06,0.438,0.849,170.062,184707,4,42.6715,9,1
0.616,0.893,11,-3.588,1,0.0375,0.000937,0,0.111,0.567,111.959,218947,4,30.82453,11,1
0.587,0.622,4,-5.535,1,0.0303,0.0927,0.000636,0.2,0.231,107.943,277573,4,41.68766,14,1
0.407,0.725,5,-5.346,0,0.188,0.0141,2.46E-06,0.306,0.247,196.093,247267,4,26.00477,12,1
0.264,0.741,4,-5.26,0,0.044,0.0018,0.46,0.367,0.116,129.974,561711,4,59.87316,24,0
0.213,0.15,0,-22.73,1,0.0454,0.777,0.938,0.111,0.0541,86.774,208000,5,25.11562,10,0
0.548,0.901,0,-2.637,0,0.0453,0.2,0,0.1,0.557,145.953,206213,4,39.9682,8,1
0.755,0.551,7,-6.191,0,0.0487,0.723,0.0012,0.206,0.707,135.681,186640,4,43.01471,9,0
0.192,0.138,5,-17.135,1,0.0315,0.892,0.553,0.114,0.0757,142.187,321853,4,60.94077,17,0
0.703,0.681,2,-6.356,1,0.133,0.00589,0,0.449,0.245,124.928,308333,4,28.41573,15,1
0.373,0.992,2,-4.142,1,0.132,2.70E-05,1.13E-05,0.351,0.211,102.723,235160,3,37.55655,7,0
0.151,0.149,10,-46.655,0,0.0693,0.961,0.97,0.1,0.0354,135.819,219880,3,77.62361,8,0
0.568,0.913,4,-4.719,0,0.371,0.0746,0.191,0.189,0.776,91.957,201533,4,31.09368,8,0
0.704,0.859,5,-4.877,0,0.0996,0.0185,0,0.0215,0.926,105.115,217289,4,21.94518,11,1
0.434,0.75,10,-3.53,1,0.0293,0.0107,0,0.106,0.488,159.824,201347,4,34.78543,10,1
0.718,0.861,11,-5.466,0,0.04,0.0133,0.00286,0.395,0.856,122.993,199409,4,45.57602,9,0
0.37,0.219,1,-19.093,1,0.0384,0.688,0.897,0.0743,0.0611,127.982,182022,4,50.38113,6,0
0.664,0.845,4,-6.115,0,0.0461,0.181,0,0.267,0.357,96.005,211253,4,45.70063,5,1
0.646,0.724,9,-6.96,1,0.0265,0.017,1.39E-06,0.153,0.54,115.984,233480,4,50.02219,14,1
0.608,0.909,4,-3.638,0,0.0349,0.0516,0,0.111,0.617,137.04,214853,4,46.99407,10,1
0.766,0.283,8,-10.33,0,0.0846,0.111,0.0172,0.115,0.144,97.04,219692,4,35.59017,11,1
0.676,0.415,9,-9.752,1,0.508,0.0281,0,0.0915,0.146,193.206,233507,4,20.60689,11,1
0.406,0.674,4,-13.161,1,0.0445,0.702,0.429,0.128,0.699,151.134,228000,4,29.06269,12,0
0.752,0.97,5,-4.167,1,0.0944,0.0556,1.21E-06,0.1,0.537,119.969,270720,4,41.02807,11,0
0.829,0.539,11,-7.359,0,0.208,0.136,1.78E-06,0.103,0.388,99.96,149547,4,28.80488,5,1
0.845,0.564,9,-11.955,0,0.102,0.0275,0.714,0.0753,0.356,123.979,481690,4,62.09128,13,0
0.312,0.755,5,-1.673,0,0.067,6.72E-05,0.076,0.272,0.288,147.162,208973,4,39.88439,6,0
0.532,0.431,11,-8.355,0,0.0729,0.3,0,0.08,0.525,59.935,295658,4,83.70673,10,0
0.717,0.523,10,-6.506,0,0.0611,0.0799,0,0.206,0.282,127.047,228613,4,31.06608,11,1
0.425,0.399,11,-12.447,0,0.0675,0.775,0.00108,0.155,0.142,79.442,587520,3,60.62806,22,0
0.855,0.856,9,-2.574,0,0.105,0.000926,0.00271,0.959,0.516,127.989,270054,4,32.37731,10,0
0.2,0.991,8,-3.857,1,0.175,0.000347,0.00241,0.109,0.0898,94.447,294987,4,41.917,9,0
0.505,0.65,4,-5.362,1,0.0385,0.135,3.15E-06,0.107,0.617,106.123,257453,4,31.38805,8,0
0.641,0.801,1,-5.56,0,0.0367,0.205,0.869,0.127,0.896,89.511,125254,4,27.90237,8,0
0.49,0.798,6,-3.66,1,0.0489,0.0137,0,0.0627,0.479,149.109,198733,4,37.31831,10,1
0.351,0.296,4,-10.109,0,0.0333,0.934,0,0.095,0.12,115.284,200186,4,20.84668,10,1
0.542,0.849,9,-5.38,0,0.0583,0.000199,1.91E-05,0.104,0.497,145.011,204867,4,36.18947,9,0
0.49,0.923,1,-5.533,1,0.0627,7.83E-05,0.893,0.477,0.108,128.807,300011,4,46.83311,13,0
0.544,0.739,9,-7.383,1,0.0517,0.00392,0.000143,0.168,0.328,118.287,342600,4,37.99044,15,0
0.71,0.598,5,-7.598,0,0.0319,0.508,0,0.0971,0.501,119.981,256320,4,42.73284,11,1
0.674,0.736,2,-5.446,1,0.0385,0.0704,1.89E-06,0.15,0.85,127.427,221360,4,24.06028,11,1
0.738,0.855,7,-6.588,1,0.0416,0.00345,0.00189,0.982,0.457,105.982,311333,4,62.53087,9,0
0.547,0.898,2,-5.45,1,0.044,0.0186,4.04E-05,0.28,0.613,144.956,175406,4,48.66739,7,0
0.557,0.812,11,-5.434,1,0.0338,0.0662,0,0.618,0.788,175.953,213827,4,26.50155,9,1
0.668,0.718,1,-4.736,0,0.0605,0.0165,0,0.104,0.345,91.993,192200,4,22.50767,8,1
0.754,0.822,7,-3.782,1,0.0479,0.00119,0,0.399,0.382,122.584,256195,4,33.83187,11,0
0.385,0.873,11,-12.39,1,0.0514,0.000999,0.874,0.324,0.212,97.346,223133,4,18.92731,15,0
0.799,0.586,11,-6.735,1,0.0377,0.162,2.03E-06,0.193,0.549,120.97,227833,4,45.54048,11,1
0.666,0.721,8,-12.068,0,0.876,0.924,0,0.195,0.775,163.292,74958,4,44.26844,4,0
0.927,0.665,11,-5.313,1,0.244,0.061,0,0.123,0.175,127.076,343150,4,47.37726,18,1
0.499,0.8,1,-2.665,0,0.0502,0.0906,0,0.147,0.272,139.919,229573,4,41.67311,11,1
0.797,0.844,11,-5.482,1,0.275,0.0651,0,0.087,0.52,170.142,173600,4,22.95963,6,1
0.429,0.368,8,-14.071,1,0.0404,0.706,1.96E-06,0.294,0.596,111.348,341213,4,53.80033,14,0
0.655,0.877,0,-3.23,0,0.0344,0.344,0,0.349,0.893,105.017,252347,4,39.90081,10,1
0.725,0.79,0,-2.331,1,0.197,0.0711,1.14E-06,0.0602,0.763,175.988,287773,4,26.21403,14,1
0.516,0.778,5,-4.212,0,0.0309,0.0158,0,0.0825,0.566,90.032,185153,4,48.70964,7,0
0.898,0.601,1,-6.944,1,0.0564,0.00659,0.0228,0.0503,0.428,125.998,441992,4,133.37117,12,0
0.258,0.829,8,-4.713,1,0.0406,0.00025,0.491,0.0864,0.397,175.878,186932,4,22.54127,11,0
0.696,0.92,11,-9.844,1,0.0877,0.00177,0.524,0.129,0.742,119.997,182073,4,49.55989,6,0
0.446,0.894,0,-3.743,1,0.0659,3.68E-05,0.265,0.0306,0.612,91.967,159400,4,31.52279,7,0
0.859,0.773,11,-5.008,0,0.0551,0.258,0,0.0775,0.968,121.979,200029,4,21.54019,10,1
0.342,0.993,2,-2.897,1,0.331,0.0199,0,0.104,0.0941,198.574,240080,4,38.9769,13,0
0.703,0.809,4,-3.625,1,0.0328,0.025,7.91E-05,0.196,0.779,113.953,168960,4,33.61759,8,0
0.692,0.729,6,-5.129,1,0.17,0.0132,0,0.329,0.648,127.997,243787,4,33.01097,11,1
0.509,0.812,8,-5.438,1,0.0537,0.0013,1.99E-05,0.214,0.689,159.876,229640,4,32.14014,9,1
0.584,0.768,0,-4.185,1,0.058,0.329,0,0.0587,0.729,152.005,212867,4,21.28678,11,1
0.457,0.573,5,-3.866,0,0.0275,0.578,3.05E-06,0.114,0.0992,76.193,238560,4,29.82293,11,1
0.701,0.864,3,-4.351,1,0.0631,0.00331,0,0.0421,0.811,106.034,199000,4,27.94057,9,1
0.317,0.933,7,-3.552,0,0.0869,3.28E-05,0.936,0.547,0.196,194.105,232947,4,80.5449,9,0
0.608,0.636,0,-7.712,1,0.0258,0.00317,0.0195,0.127,0.708,141.628,260573,4,73.31293,9,0
0.256,0.0157,0,-28.606,0,0.0608,0.917,0.929,0.124,0.32,66.505,289480,4,19.78272,13,0
0.633,0.554,7,-9.958,0,0.231,0.303,0.0192,0.101,0.685,92.644,285000,4,66.10137,9,0
0.394,0.8,4,-4.17,0,0.0413,0.0266,0,0.184,0.525,162.053,185413,4,67.79955,6,1
0.733,0.664,8,-6.163,1,0.295,0.102,0,0.191,0.557,148.005,288133,4,24.59674,16,1
0.607,0.162,7,-24.517,1,0.0739,0.908,0.94,0.189,0.585,114.022,101680,4,65.29698,4,0
0.589,0.358,2,-13.503,1,0.0555,0.875,0.00421,0.356,0.627,130.487,147240,4,39.68359,8,0
0.769,0.522,6,-8.351,0,0.533,0.0742,0.000294,0.315,0.432,97.867,258013,4,34.94034,10,0
0.35,0.652,10,-7.093,1,0.0305,0.211,0,0.57,0.681,155.475,211493,3,32.7895,11,0
0.709,0.861,9,-9.945,0,0.0442,0.116,0.766,0.107,0.684,144.036,238467,4,27.84307,12,0
0.596,0.43,4,-16.276,0,0.0325,0.214,0.804,0.133,0.659,108.102,222022,4,45.41904,11,0
0.771,0.807,7,-6.258,1,0.058,0.0107,0.0135,0.568,0.707,98.003,256960,4,37.48935,10,0
0.262,0.964,1,-5.629,1,0.0949,0.000137,0.896,0.315,0.228,117.831,270627,4,41.75781,9,0
0.36,0.731,0,-10.251,0,0.0742,0.79,0.0155,0.177,0.111,169.995,293510,4,37.39397,12,0
0.725,0.257,9,-11.033,1,0.046,0.913,0.000143,0.111,0.454,116.344,154000,4,28.80383,8,0
0.507,0.328,4,-12.77,0,0.0306,0.911,0.858,0.105,0.208,114.769,391200,4,16.66228,21,0
0.632,0.701,7,-5.921,1,0.146,0.0114,0,0.108,0.497,162.958,215414,4,30.06357,13,1
0.717,0.792,0,-2.703,1,0.0393,0.199,0,0.423,0.513,126.975,222200,4,30.42641,12,1
0.767,0.468,6,-8.407,0,0.0464,0.0117,0.834,0.105,0.369,119.983,388755,4,33.11887,18,0
0.349,0.844,9,-5.419,1,0.0398,4.12E-05,3.63E-06,0.301,0.332,118.653,190613,4,44.75423,8,0
0.573,0.857,7,-2.85,1,0.0432,0.0417,0,0.179,0.406,83.07,253747,3,46.77797,9,1
0.644,0.595,1,-6.877,1,0.215,0.121,0,0.279,0.554,148.889,286853,3,27.99899,15,1
0.461,0.812,10,-5.776,0,0.241,0.0184,0.000375,0.21,0.72,159.869,193902,4,46.1465,11,1
0.413,0.994,9,-4.158,1,0.229,0.13,0.204,0.0629,0.185,157.575,137733,4,44.65589,7,0
0.739,0.772,4,-10.172,1,0.09,0.00126,0.708,0.0751,0.699,122.997,345854,4,97.5751,8,0
0.26,0.423,5,-18.471,1,0.0602,0.735,0.331,0.303,0.493,204.034,416880,3,41.66967,21,0
0.612,0.848,6,-3.736,1,0.0368,0.00916,0,0.366,0.719,120.996,212893,4,33.42375,9,1
0.549,0.287,7,-10.476,1,0.031,0.923,0.000195,0.111,0.228,112.899,156375,5,16.26887,6,0
0.817,0.415,1,-6.286,1,0.0605,0.00366,0,0.162,0.325,100.026,210800,4,34.41039,15,1
0.819,0.913,4,-3.059,0,0.0427,0.0935,3.72E-05,0.161,0.536,119.989,219160,4,82.02979,9,1
0.57,0.629,9,-7.608,0,0.0331,0.593,0.000136,0.77,0.308,127.907,331467,4,76.88594,14,1
0.707,0.518,1,-8.99,1,0.0278,0.54,0,0.0454,0.503,114.969,283638,4,30.9233,15,0
0.805,0.523,11,-8.093,0,0.233,0.0567,0,0.121,0.211,100.005,134500,4,30.0409,8,0
0.247,0.872,7,-4.729,0,0.0418,0.000483,0.941,0.152,0.149,124.019,320432,4,55.18962,15,0
0.613,0.314,1,-9.575,1,0.031,0.975,8.41E-06,0.0946,0.421,132.776,196806,4,36.58632,7,0
0.397,0.939,4,-4.868,1,0.207,0.00868,0,0.942,0.226,146.438,277093,4,15.86938,11,0
0.8,0.535,7,-6.684,1,0.135,0.0713,9.48E-06,0.213,0.451,92.027,209680,4,38.31934,12,1
0.67,0.814,0,-3.798,1,0.0421,0.268,0,0.0987,0.965,187.974,195440,4,22.71406,12,0
0.905,0.389,8,-14.505,1,0.332,0.74,0.162,0.106,0.196,120.046,193143,4,42.27109,9,1
0.666,0.93,8,-6.641,1,0.106,0.0286,0.00487,0.319,0.727,93.027,196285,4,25.95211,6,0
0.669,0.832,0,-5.72,1,0.0682,0.0106,0,0.0968,0.7,113.035,237547,4,27.38166,12,1
0.475,0.96,5,-6.95,1,0.0648,0.0162,0.345,0.231,0.663,134.608,122520,4,51.70153,4,0
0.501,0.972,6,-2.078,1,0.128,3.45E-05,0,0.109,0.61,132.018,206493,4,36.37793,13,0
0.534,0.41,5,-12.963,1,0.0477,0.974,0.0763,0.112,0.957,169.833,91974,4,20.04341,6,0
0.588,0.847,11,-4.734,0,0.0675,0.0145,0,0.436,0.38,99.058,204013,4,29.74932,12,1
0.66,0.528,11,-8.139,1,0.109,0.187,0.943,0.174,0.532,84.938,113000,4,23.30706,4,0
0.484,0.727,0,-6.107,1,0.0358,0.198,0.00204,0.107,0.216,120.066,296560,4,19.69445,11,1
0.598,0.496,0,-9.309,1,0.0804,0.0253,0.00132,0.12,0.725,128.06,202661,4,41.42033,9,1
0.296,0.97,9,-5.902,1,0.0628,0.000802,2.83E-05,0.0912,0.14,135.657,245027,4,33.10656,13,0
0.498,0.836,10,-5.224,0,0.0669,0.158,6.59E-06,0.971,0.279,144.882,213068,4,76.19257,9,1
0.515,0.806,6,-5.263,1,0.0417,0.00798,0,0.0337,0.708,142.16,197053,4,61.04819,10,1
0.244,0.985,0,-6.001,0,0.101,9.40E-05,0.648,0.0985,0.0373,152.277,620865,4,78.76253,20,0
0.605,0.885,9,-5.592,1,0.0495,0.349,0.000287,0.151,0.742,92.055,224960,4,25.31395,10,1
0.653,0.406,0,-13.173,1,0.496,0.837,0.599,0.195,0.253,84.034,91455,4,45.75274,6,0
0.54,0.776,4,-4.155,1,0.043,0.243,0,0.378,0.784,164.046,189733,4,24.0771,9,1
0.796,0.5,1,-7.21,1,0.425,0.118,0,0.155,0.227,75.012,255560,4,104.80744,9,1
0.342,0.449,0,-11.609,1,0.0287,0.0439,0.921,0.104,0.19,133.284,364807,4,49.32596,21,0
0.454,0.63,1,-6.203,0,0.04,0.000113,0.756,0.067,0.619,176.114,203592,4,28.29292,11,0
0.68,0.979,9,-4.692,0,0.0495,0.00242,0.809,0.0652,0.916,135.005,85947,4,29.32368,4,0
0.608,0.911,9,-5.247,0,0.0411,0.0212,4.90E-05,0.0263,0.844,119.991,209000,4,16.03287,11,0
0.575,0.953,4,-3.167,0,0.0702,0.0104,0,0.0529,0.872,158.094,207760,4,74.20823,7,0
0.935,0.552,10,-9.373,0,0.335,0.111,0,0.0952,0.615,99.993,145627,4,20.39945,7,1
0.696,0.419,9,-8.198,1,0.0256,0.018,0.0008,0.212,0.353,96.482,182747,4,46.20943,8,1
0.934,0.505,11,-7.648,1,0.168,0.0229,0,0.0867,0.691,139.93,181714,4,69.02425,8,1
0.489,0.581,11,-5.731,1,0.0281,0.0312,0,0.132,0.494,86.016,196747,4,16.82819,9,1
0.866,0.731,6,-5.226,1,0.0407,0.0796,0,0.0402,0.765,97.03,210893,4,49.85435,11,1
0.663,0.91,1,-1.629,1,0.317,0.0719,0,0.244,0.342,144.993,229227,4,50.22854,9,1
0.568,0.562,9,-7.775,1,0.0418,0.101,6.16E-05,0.363,0.247,133.647,240280,4,25.2424,10,1
0.543,0.818,4,-3.611,1,0.0398,0.00478,0.000368,0.0357,0.683,139.898,265667,4,18.2213,13,1
0.657,0.911,1,-5.072,1,0.0496,0.122,0,0.0479,0.871,87.978,204893,4,25.18125,10,1
0.403,0.973,6,-2.21,1,0.0682,0.00129,0,0.324,0.285,185.034,216053,4,41.84163,8,0
0.58,0.649,7,-7.245,1,0.0339,0.215,0.0253,0.172,0.878,122.795,228800,4,27.92897,10,0
0.195,0.05,10,-19.639,0,0.0332,0.952,0.904,0.106,0.0329,88.422,556293,4,26.94287,25,0
0.36,0.394,10,-9.062,0,0.0356,0.895,0.483,0.324,0.194,176.241,276373,3,19.82233,13,0
0.188,0.93,6,-4.483,0,0.0748,5.75E-06,0.882,0.394,0.222,119.922,355000,4,18.80567,17,0
0.316,0.945,11,-6.501,0,0.145,0.000142,0.00632,0.384,0.287,135.06,421191,4,47.14959,15,0
0.709,0.558,5,-10.661,0,0.0431,0.966,0.476,0.103,0.778,91.198,458894,4,72.68303,21,0
0.333,0.613,2,-8.414,0,0.0756,0.209,1.15E-05,0.049,0.11,79.871,284274,4,31.59113,10,0
0.334,0.887,9,-6.231,1,0.198,0.0299,8.17E-05,0.45,0.619,152.21,292253,4,28.72873,11,0
0.26,0.431,0,-9.707,1,0.0286,0.00815,0.234,0.148,0.101,80.722,260987,4,45.83895,12,0
0.731,0.984,3,-2.479,0,0.175,0.3,0,0.132,0.912,144.881,202023,4,52.30553,11,0
0.371,0.268,11,-11.421,1,0.0482,0.918,0,0.0927,0.372,97.875,214251,4,23.41045,12,0
0.256,0.0739,3,-17.227,1,0.0471,0.937,1.93E-05,0.0907,0.146,87.502,277533,4,44.23655,11,1
0.526,0.707,4,-6.693,1,0.0375,0.000997,4.55E-05,0.322,0.571,107.45,203082,4,78.17108,8,0
0.386,0.778,10,-7.693,0,0.064,0.00144,0.42,0.0802,0.336,130.568,260000,4,26.81374,12,0
0.83,0.676,1,-5.052,1,0.0643,0.0122,0.584,0.0899,0.721,115.011,223604,4,18.8722,10,0
0.675,0.776,4,-6.32,1,0.0604,0.0161,0.425,0.0988,0.864,96.021,227500,4,40.34599,10,0
0.381,0.582,2,-11.52,1,0.0406,0.0328,0.94,0.0843,0.0697,133.991,143453,4,24.79705,6,0
0.731,0.772,7,-4.559,1,0.0258,0.0407,0,0.449,0.928,110.04,255480,4,29.66023,11,1
0.525,0.621,7,-7.364,1,0.116,0.0489,0,0.294,0.591,191.9,204093,4,29.39888,8,1
0.694,0.664,2,-4.649,1,0.05,0.639,0,0.0929,0.676,95.941,281500,4,45.34259,12,1
0.464,0.0749,8,-12.808,0,0.0353,0.987,0.00333,0.109,0.184,81.193,370133,4,41.9059,17,0
0.501,0.519,4,-5.88,0,0.0409,0.109,0,0.454,0.168,133.99,195707,4,21.12324,10,1
0.79,0.875,7,-6.55,1,0.091,0.0476,0,0.312,0.759,139.985,247013,4,32.74513,10,1
0.572,0.794,2,-3.224,1,0.0455,0.395,0,0.23,0.79,148.095,175595,4,32.08979,9,1
0.573,0.591,11,-6.715,0,0.331,0.0107,0,0.455,0.232,86.721,230713,5,29.18408,11,1
0.632,0.784,2,-7.457,1,0.0393,0.000157,3.60E-05,0.037,0.278,100.019,203344,4,68.1101,10,1
0.673,0.837,9,-6.585,0,0.0638,0.00137,0.903,0.12,0.792,122.99,240100,4,29.86516,7,0
0.383,0.765,6,-7.295,1,0.0539,0.00371,6.08E-05,0.101,0.16,177.89,231910,4,43.51591,10,0
0.503,0.979,11,-4.978,1,0.112,6.25E-06,0.0133,0.091,0.173,110.044,246853,3,73.38294,7,0
0.679,0.427,2,-11.273,0,0.0753,0.621,0.564,0.102,0.301,168.103,166345,4,25.77312,8,0
0.794,0.735,0,-4.204,1,0.054,0.108,0.00578,0.112,0.223,107.374,234373,4,54.77637,8,1
0.67,0.643,5,-4.553,1,0.0465,0.118,0,0.192,0.703,123.979,201159,4,31.02672,9,1
0.575,0.604,7,-7.223,1,0.0452,0.015,0,0.0725,0.517,74.974,218787,4,45.89361,10,0
0.688,0.551,10,-5.496,0,0.031,0.0125,0.229,0.101,0.264,99.964,202533,4,20.1012,6,1
0.28,0.821,8,-2.864,0,0.111,0.167,0,0.139,0.254,181.444,256163,3,31.28803,16,1
0.452,0.479,5,-13.409,1,0.0418,0.863,0.938,0.0355,0.237,93.038,241080,3,22.71587,9,0
0.482,0.607,11,-7.992,0,0.0391,0.0156,0.181,0.147,0.207,82.857,430580,4,37.29963,18,0
0.728,0.914,0,-1.413,0,0.31,0.156,6.92E-05,0.15,0.527,74.969,185600,4,66.83558,6,0
0.286,0.509,5,-12.548,1,0.0709,0.925,0.362,0.129,0.0539,103.872,419250,4,33.07356,13,0
0.767,0.371,7,-14.36,0,0.033,0.312,0.0434,0.0809,0.598,95.01,165893,4,58.86699,7,0
0.503,0.709,4,-5.53,1,0.0608,0.00466,0.000206,0.0658,0.575,173.945,231360,4,22.47198,13,0
0.703,0.947,8,-4.032,1,0.0538,0.13,0.63,0.112,0.418,177.386,196232,4,32.90093,10,0
0.919,0.622,1,-7.384,1,0.0997,0.228,4.24E-06,0.122,0.424,140.022,205803,4,28.83741,11,1
0.724,0.87,1,-3.614,0,0.113,0.00453,0,0.833,0.81,93.01,207547,4,31.87471,13,1
0.404,0.587,9,-11.172,0,0.156,0.165,0.00267,0.231,0.103,120.047,268000,4,48.68642,10,0
0.601,0.816,6,-5.647,0,0.0715,0.0483,3.57E-06,0.236,0.303,163.867,216120,4,24.89385,9,0
0.31,0.998,9,-5.236,0,0.132,8.70E-05,0.00973,0.417,0.0398,118.933,314160,4,30.85174,9,0
0.783,0.813,0,-4.538,1,0.0445,0.0208,0.775,0.103,0.666,101.995,381176,4,98.84256,10,0
0.529,0.67,2,-4.663,1,0.0303,0.117,0,0.334,0.286,141.893,293027,4,41.56733,14,1
0.565,0.73,1,-4.54,1,0.031,0.0879,0,0.0652,0.408,82.058,236773,4,47.14399,9,1
0.688,0.688,3,-5.84,1,0.0357,0.3,0,0.0982,0.451,114.011,193321,4,33.92801,9,1
0.699,0.529,2,-7.548,1,0.0487,0.0317,3.59E-05,0.285,0.121,119.987,206167,4,27.82484,7,1
0.661,0.723,5,-6.976,0,0.0566,0.179,1.23E-05,0.14,0.316,113.778,163805,4,26.08419,8,1
0.739,0.405,0,-10.897,1,0.0852,0.442,0.211,0.158,0.127,157.09,147987,4,24.87977,7,1
0.538,0.873,6,-4.97,1,0.376,0.0793,0,0.217,0.745,182.448,310857,4,23.78854,13,0
0.674,0.626,0,-4.068,1,0.085,0.414,0.00616,0.444,0.334,135.869,142609,3,26.08861,6,0
0.592,0.29,5,-18.642,0,0.038,0.516,0.77,0.0777,0.124,120.944,240000,4,46.14314,9,0
